,futures_id,contract_date,monthly_group,Open,High,Low,Close,spread,spread_per,Volume,settlement_price,open_interest,trading_session,futures_id_a,contract_date_a,monthly_group_a,Open_a,High_a,Low_a,Close_a,spread_a,spread_per_a,Volume_a,settlement_price_a,open_interest_a,trading_session_a,daily_ret,cum_daily_ret,daily_pnl,cum_daily_pnl,daily_ret_a,cum_daily_ret_a,daily_pnl_a,cum_daily_pnl_a,Foreign_Opt_Signal,Dealer_Opt_Signal,Foreign_Opt_Signal_a,MOVE_open,MOVE_high,MOVE_low,MOVE_close,SOX_open,SOX_high,SOX_low,SOX_close,SOX_ind,MOVE_ind,MOVE_vol,3_ma,divergence,3_ma_v2,divergence_v2,gap,gap_v2,pos_night,pos_day,strat_ret,benchmark_ret,cum_strat,cum_bnh
2026-06-02,TX,202606,2026-06-17,46145.0,46228.0,45333.0,46087.0,46.0,0.1,73548.0,46103.0,96365.0,position,TX,202606,2026-06-17,46080.0,46746.0,45745.0,46546.0,505.0,1.1,60755.0,0.0,0.0,after_market,-0.0012569075739516933,0.11593121615886104,100.0,2463.0,0.010112847222222276,1.0367276479957999,65.0,22007.0,-0.007319624014491324,-0.028969604421792684,-0.000552195520694288,70.2228,73.3327,70.2228,73.3327,12706.6174,13088.0088,12631.0248,12965.6495,-0.011128995661884633,0.04428618625289782,0.0069531775404767515,45468.0,0.02370898214128614,45802.333333333336,0.021773871354374696,0.011100249809927298,0.002389486260454099,0.0,1.0,100.0,100.0,1818.0,28.0
2026-06-03,TX,202606,2026-06-17,46718.0,46994.0,46550.0,46868.0,765.0,1.66,56092.0,46857.0,96784.0,position,TX,202606,2026-06-17,46245.0,46784.0,46178.0,46686.0,583.0,1.26,43443.0,0.0,0.0,after_market,0.0032107538850121298,0.11914197004387317,72.0,2613.0,0.00953616607200769,1.0462638140678076,473.0,22448.0,0.002816208571604255,0.07190881554395642,0.0038938763033163856,73.3327,73.4328,73.3327,73.4328,13242.7042,13733.7243,13202.178,13726.2696,0.02038560632194697,0.0013650117887380464,0.04428618625289782,46100.333333333336,0.012704174228675091,46330.0,0.006215112767180564,0.012997157549851313,0.013691496517456159,0.0,1.0,72.0,72.0,1890.0,100.0
2026-06-04,TX,202606,2026-06-17,46505.0,46587.0,46140.0,46294.0,-563.0,-1.2,59484.0,46310.0,98581.0,position,TX,202606,2026-06-17,46790.0,46989.0,46337.0,46537.0,-320.0,-0.68,52774.0,0.0,0.0,after_market,-0.004537146543382442,0.11460482350049073,-133.0,2402.0,-0.005407138277409684,1.0408566757903979,-285.0,22195.0,-0.01745360864186509,-0.06324582283391861,-0.007343056042381191,73.4328,73.5773,73.4328,73.5773,13971.1484,13998.1402,13554.3698,13916.9574,0.036515608345310646,0.001967785512740905,0.0013650117887380464,46589.666666666664,-0.0011304366490423323,46416.333333333336,0.011612346211957725,-0.007062387983272189,-0.007745156610053816,0.0,-1.0,133.0,-133.0,2023.0,-33.0
2026-06-05,TX,202606,2026-06-17,45668.0,45785.0,44655.0,45211.0,-1099.0,-2.37,97457.0,45226.0,96005.0,position,TX,202606,2026-06-17,46372.0,46550.0,45476.0,46342.0,32.0,0.07,73586.0,0.0,0.0,after_market,-0.010007007094683384,0.10459781640580734,-567.0,1945.0,-0.0006469421202449643,1.040209733670153,-704.0,22165.0,0.0027019435042059826,-0.03216286924233465,0.005099546605605906,73.5773,73.5773,71.1647,71.1647,13243.6547,13819.6218,13041.2746,13617.495,-0.0038787792133108123,-0.032790004525852345,0.001967785512740905,46521.666666666664,-0.0038619997850463106,46124.333333333336,-0.00263556650317065,0.0010368514278307206,-0.01352227070462697,0.0,1.0,-567.0,-567.0,1456.0,-600.0
2026-06-08,TX,202606,2026-06-17,42344.0,43655.0,42225.0,43080.0,-2146.0,-4.75,108149.0,43083.0,91436.0,position,TX,202606,2026-06-17,45101.0,45311.0,40779.0,42220.0,-3006.0,-6.65,107378.0,0.0,0.0,after_market,0.017381447194407817,0.12197926360021516,944.0,2681.0,-0.06387884969291147,0.9763308839772415,-2757.0,19284.0,-0.007652985249256506,-0.0129609961957102,-0.044506145889596595,71.1647,75.1985,71.1647,75.1985,13062.5533,13111.4374,12217.3164,12220.7599,0.028227880329740218,0.056682596849280564,0.033901639436406006,45033.0,-0.06246530322208155,44861.666666666664,-0.01980155088059088,-0.0661564663466856,-0.06341377098493728,0.0,-1.0,-944.0,944.0,512.0,344.0
2026-06-09,TX,202606,2026-06-17,43661.0,44750.0,43552.0,44665.0,1582.0,3.67,73328.0,44677.0,86704.0,position,TX,202606,2026-06-17,43288.0,44288.0,43215.0,43999.0,916.0,2.13,73636.0,0.0,0.0,after_market,0.022995350541673343,0.1449746141418885,1039.0,3685.0,0.01642487525411207,0.9927557592313536,373.0,19995.0,0.0015870078959283845,0.07676452956548563,0.0034214834341446043,75.1985,76.9802,75.1985,76.9802,12838.8826,13129.0221,12676.7354,12906.6927,-0.06444325092246705,0.023693291754489865,0.056682596849280564,44187.0,-0.004254645031344095,44318.666666666664,-0.0397146784559943,0.021332404828226625,0.013486536675951788,0.0,0.0,0.0,1039.0,512.0,1383.0
2026-06-10,TX,202606,2026-06-17,43839.0,44481.0,43126.0,43422.0,-1255.0,-2.81,94590.0,43367.0,82895.0,position,TX,202606,2026-06-17,44700.0,45073.0,42334.0,43878.0,-799.0,-1.79,121791.0,0.0,0.0,after_market,-0.009512078286457282,0.13546253585543122,-251.0,3268.0,-0.018389261744966467,0.9743664974863872,-861.0,19173.0,-0.02328084415016393,0.016252721661276705,-0.0009731827103327328,76.9802,77.0328,76.9802,77.0328,13142.9862,13264.123,11794.1543,12657.8095,0.005281620068712023,0.0006832925869248996,0.023693291754489865,43365.666666666664,0.01181426166629529,43722.333333333336,0.007814615361473098,-0.01762006045001674,-0.01849322735922987,0.0,1.0,-251.0,-251.0,261.0,1132.0
2026-06-11,TX,202606,2026-06-17,42643.0,43509.0,42050.0,43241.0,-126.0,-0.29,103003.0,43219.0,77902.0,position,TX,202606,2026-06-17,43588.0,43973.0,42460.0,42615.0,-752.0,-1.73,117269.0,0.0,0.0,after_market,0.01402340360668819,0.1494859394621194,732.0,3866.0,-0.02232265761218688,0.9520438398742003,-945.0,18200.0,0.0023341616894272466,-0.033758236219569616,-0.007794979852364696,77.0328,77.0328,73.9463,73.9463,12501.8378,12870.5257,12157.6561,12206.4616,-0.03691525598649714,-0.04006734793490563,0.0006832925869248996,43497.333333333336,-0.020284768414921994,43776.0,-0.0068691057964275215,-0.018585049053475244,-0.017940214637741203,0.0,1.0,732.0,732.0,993.0,1864.0
2026-06-12,TX,202606,2026-06-17,44929.0,44931.0,44045.0,44188.0,969.0,2.24,80412.0,44217.0,71366.0,position,TX,202606,2026-06-17,43375.0,44596.0,43000.0,44382.0,1163.0,2.69,88271.0,0.0,0.0,after_market,-0.016492688464020966,0.13299325099809844,-976.0,3125.0,0.02321613832853031,0.9752599782027306,1554.0,19207.0,-0.017301224208984604,0.06450406021936093,0.021601781093928636,73.9463,73.9463,69.4452,69.4452,12506.646,13194.2798,12475.2308,13171.4389,-0.023626622319479984,-0.060869847443347336,0.0417397489800031,43625.0,0.01735243553008603,43617.0,-0.012221308479532178,0.02638699382530474,0.03903702504567419,0.0,1.0,-976.0,-976.0,17.0,888.0
2026-06-15,TX,202606,2026-06-17,45750.0,45905.0,45340.0,45580.0,1363.0,3.08,93560.0,45597.0,44213.0,position,TX,202606,2026-06-17,43953.0,44808.0,43712.0,44704.0,487.0,1.1,67536.0,0.0,0.0,after_market,-0.003715846994535532,0.1292774040035629,-203.0,2955.0,0.01708643323550163,0.9923464114382322,1797.0,19958.0,-0.004287924908312609,0.035203661106074445,0.0019497066550777315,69.4452,69.4452,69.3565,69.3565,13053.9279,13513.4442,12986.0618,13371.4697,0.053155170458970336,-0.0012772661033448873,0.06481513481133327,43900.333333333336,0.01830661878041928,44336.333333333336,0.013091225898159031,0.011677378473793798,0.03534896351950745,0.0,1.0,-203.0,-203.0,-186.0,685.0
2026-06-16,TX,202606,2026-06-17,46124.0,46198.0,45463.0,45772.0,175.0,0.38,78609.0,45764.0,21508.0,position,TX,202606,2026-06-17,45547.0,46263.0,45546.0,46246.0,649.0,1.42,35755.0,0.0,0.0,after_market,-0.007631601769144014,0.1216458022344189,-289.0,2603.0,0.015346784640042133,1.0076931960782742,577.0,20657.0,0.004420056483437991,0.025131387576121374,-0.0047073334575945935,69.3565,69.3774,69.3565,69.3774,13901.2421,14134.5957,13860.3153,14099.6231,0.02432538332006562,0.0003013416190262852,0.0012788995984516216,45110.666666666664,0.025167735642715794,45180.0,0.028050733409017425,0.014611671785871083,0.011935059236507284,0.0,-1.0,289.0,-289.0,103.0,396.0
2026-06-17,TX,202606,2026-06-17,45345.0,45745.0,45113.0,45668.0,-96.0,-0.21,31546.0,0.0,10304.0,position,TX,202606,2026-06-17,45835.0,45933.0,44926.0,45020.0,-744.0,-1.63,43078.0,0.0,0.0,after_market,0.007123166832065264,0.12876896906648416,753.0,2926.0,-0.017781171593760248,0.989912024484514,-490.0,19842.0,0.010996934382332678,-0.04241961709015239,0.0003693407409827589,69.3774,69.3774,67.2765,67.2765,13968.277,14133.5957,13291.7539,13294.2245,0.014270739159344625,-0.03028219564296153,0.0003013416190262852,45323.333333333336,-0.006692652791056908,45673.333333333336,0.01310314298362103,-0.01642925806169715,-0.009328847330245527,0.0,1.0,753.0,753.0,856.0,1149.0
2026-06-18,TX,202607,2026-07-15,46470.0,46778.0,46260.0,46769.0,758.0,1.65,60125.0,46752.0,92786.0,position,TX,202607,2026-07-15,46098.0,46640.0,45712.0,46036.0,25.0,0.05,58875.0,0.0,0.0,after_market,0.006434258661502046,0.1352032277279862,281.0,3225.0,-0.001344960735823686,0.9885670637486903,372.0,19780.0,-0.0017884269792348864,-0.07661101720783454,0.005174759834468955,67.2765,70.6619,67.2765,70.6619,13694.0129,13965.6019,13471.2164,13477.0722,-0.04825595168251606,0.050320691474734947,0.031227843303382352,45767.333333333336,0.00587027137259466,46069.666666666664,-0.00011677127426656941,0.008058158885871913,0.017561531050188206,0.0,1.0,281.0,281.0,1137.0,1430.0
2026-06-22,TX,202607,2026-07-15,47460.0,48476.0,47371.0,48413.0,1661.0,3.55,58587.0,48428.0,97365.0,position,TX,202607,2026-07-15,46751.0,47620.0,46729.0,47565.0,813.0,1.74,40750.0,0.0,0.0,after_market,0.020080067425200188,0.1552832951531864,1071.0,4178.0,0.017411392269684134,1.0059784560183744,709.0,20594.0,0.02427634436450452,0.05625337238363431,0.013259824779145158,70.6619,70.6619,65.3851,65.3851,14084.7571,14461.7873,14062.279,14341.7835,-0.015842010781222493,-0.0746767352703509,0.050320691474734947,46207.0,0.029389486441448343,46950.0,0.015179908689014532,0.017019820821484233,0.01477474395432865,0.0,1.0,1071.0,1071.0,2208.0,2501.0
2026-06-23,TX,202607,2026-07-15,48650.0,48711.0,47404.0,47436.0,-992.0,-2.05,78573.0,47437.0,100889.0,position,TX,202607,2026-07-15,48531.0,49240.0,48488.0,48883.0,455.0,0.94,44537.0,0.0,0.0,after_market,-0.024953751284686576,0.13032954386849982,-1710.0,2964.0,0.007253095959283806,1.0132315519776582,119.0,20946.0,-0.002448021262268412,-0.04937628879248573,0.0158868202149739,65.3851,70.015,65.3851,70.015,14607.0547,14655.2865,14393.8902,14634.7224,0.018248550413411113,0.07080971046920492,0.08070340184537472,47494.666666666664,0.029231352292187207,47539.333333333336,0.031160809371671983,0.009708136244397148,0.004895379340259742,0.0,1.0,-1710.0,-1710.0,498.0,791.0
2026-06-24,TX,202607,2026-07-15,46858.0,47067.0,45898.0,46387.0,-1050.0,-2.21,96199.0,46407.0,104070.0,position,TX,202607,2026-07-15,46940.0,47072.0,46022.0,46207.0,-1230.0,-2.59,73379.0,0.0,0.0,after_market,-0.010051645396730535,0.12027789847176928,-497.0,2493.0,-0.015615679590967213,0.997615872386691,-82.0,20213.0,-0.01947081774079075,-0.02198078716381237,-0.022768783853299845,70.015,70.015,68.7798,68.7798,13586.2868,13857.1584,13374.4415,13482.5083,0.0018941327028780819,-0.01764193387131341,0.07080971046920492,47551.666666666664,-0.02827801338894531,47412.0,-0.002173638671135514,-0.02590859263006995,-0.012184838519268104,0.0,1.0,-497.0,-497.0,1.0,294.0
2026-06-25,TX,202607,2026-07-15,46993.0,46997.0,46091.0,46544.0,137.0,0.3,70863.0,46527.0,101138.0,position,TX,202607,2026-07-15,46361.0,46914.0,45063.0,46910.0,503.0,1.08,84895.0,0.0,0.0,after_market,-0.009554614517055748,0.11072328395471354,-563.0,2044.0,0.01184184983067671,1.0094577222173677,632.0,20762.0,0.009385365204899285,-0.0022877319222821594,-0.0062657476163519915,68.7798,69.0627,68.7798,69.0627,13484.1657,13597.3788,13115.8341,13458.1946,-0.0076384741119994715,0.004113126237645481,0.017958761147895297,47333.333333333336,-0.008943661971831052,46789.0,-0.021618999409432238,0.0112747105870179,0.013064005001401258,0.0,-1.0,563.0,-563.0,564.0,-269.0
2026-06-26,TX,202607,2026-07-15,45709.0,45922.0,44264.0,44373.0,-2154.0,-4.63,102163.0,44452.0,101073.0,position,TX,202607,2026-07-15,46430.0,46884.0,45311.0,45805.0,-722.0,-1.55,93096.0,0.0,0.0,after_market,-0.029228379531383353,0.08149490442333018,-809.0,708.0,-0.013461124273099312,0.9959965979442684,-721.0,20137.0,-0.023425154899922897,0.0007624575865638893,-0.010698964087627322,69.0627,69.0627,67.103,67.103,14156.4346,14194.6764,13379.9435,13940.8704,-0.0019260442639027486,-0.028375664432465197,0.004113126237645481,46307.333333333336,-0.010847813881170731,45768.0,-0.005236273483083642,-0.015877449295290447,-0.01794001375042975,0.0,1.0,-809.0,-809.0,-245.0,-1078.0
2026-06-29,TX,202607,2026-07-15,44799.0,45637.0,44373.0,45550.0,1098.0,2.47,73327.0,45556.0,100919.0,position,TX,202607,2026-07-15,44900.0,45371.0,44135.0,44995.0,543.0,1.22,68847.0,0.0,0.0,after_market,0.01676376704837157,0.09825867147170175,781.0,1459.0,0.0021158129175946616,0.9981124108618631,-101.0,20232.0,0.006598364836702275,0.011500668086574637,-0.004939589902857582,67.103,67.103,66.787,66.787,13419.1435,13519.5546,13159.2355,13203.5697,-0.015227294590122287,-0.004709178427193872,0.0292043574802916,45903.333333333336,-0.019787960206230526,45489.0,-0.030479811221814423,0.0140175331845942,0.009600432695558103,0.0,1.0,781.0,781.0,536.0,-297.0
2026-06-30,TX,202607,2026-07-15,46100.0,46883.0,45922.0,46730.0,1174.0,2.58,65773.0,46779.0,104145.0,position,TX,202607,2026-07-15,45580.0,46475.0,45038.0,46361.0,805.0,1.77,58478.0,0.0,0.0,after_market,0.013665943600867703,0.11192461507256946,584.0,2089.0,0.017134708205353233,1.0152471190672163,520.0,21013.0,0.003836604761759359,-0.03737774770058094,0.005605435912461718,66.787,68.1411,66.787,68.1411,13241.974,13733.3544,12782.53,13709.66,-0.016064646748877864,0.020274903798643162,0.004731459715213937,45720.333333333336,0.014012729565984428,45551.0,0.0013409835344808663,0.017804610318331582,0.01207464324917673,0.0,1.0,584.0,584.0,1120.0,287.0
2026-07-01,TX,202607,2026-07-15,47516.0,47695.0,46895.0,47231.0,452.0,0.97,58097.0,47221.0,105030.0,position,TX,202607,2026-07-15,46684.0,47520.0,46365.0,47428.0,649.0,1.39,39982.0,0.0,0.0,after_market,-0.005997979627914818,0.10592663544465464,-346.0,1804.0,0.015936937708850962,1.0311840567760673,832.0,21757.0,0.0024835484801825993,0.05294848791892009,0.020035909486596174,68.1411,71.9589,68.1411,71.9589,13787.918,14332.7651,13750.6743,14246.9609,0.035318450255226175,0.05602785983789538,0.020274903798643162,46261.333333333336,0.02521904542310338,46503.666666666664,0.0258830761124893,0.014936871388829376,0.016820029959340843,0.0,1.0,-346.0,-346.0,774.0,-59.0
2026-07-02,TX,202607,2026-07-15,46200.0,46987.0,45780.0,46599.0,-622.0,-1.32,66083.0,46606.0,104510.0,position,TX,202607,2026-07-15,47170.0,47548.0,46138.0,46354.0,-867.0,-1.84,58217.0,0.0,0.0,after_market,0.008636363636363553,0.11456299908101819,100.0,2203.0,-0.01729913080347678,1.0138849259725906,-970.0,20941.0,-0.016968327162041528,-0.0462292390665068,-0.01922094966179733,71.9589,71.9589,68.5617,68.5617,13718.0822,13844.415,13322.6301,13353.279,0.03329312663449269,-0.04721028253628112,0.05602785983789538,46714.333333333336,-0.007713549731345859,46853.333333333336,0.015640343772175713,-0.01856831318413754,-0.021828883572230118,0.0,1.0,100.0,100.0,874.0,41.0
2026-07-03,TX,202607,2026-07-15,45700.0,47084.0,45608.0,46966.0,360.0,0.77,58841.0,47000.0,103141.0,position,TX,202607,2026-07-15,46300.0,47223.0,45271.0,45668.0,-938.0,-2.01,86249.0,0.0,0.0,after_market,0.02770240700218829,0.14226540608320648,1330.0,3469.0,-0.013650107991360683,1.00023481798123,-600.0,20309.0,0.001488486802761445,0.044921791000759805,-0.004943801660037627,68.5617,68.5617,65.3975,65.3975,,,,,-0.026592871706221488,-0.04615113102504764,0.04954952983954586,46483.333333333336,-0.017540337038365106,46932.0,-0.00542828685258967,-0.019978969505783373,-0.019292259490547026,0.0,1.0,1330.0,1330.0,2204.0,1371.0
2026-07-06,TX,202607,2026-07-15,47280.0,47547.0,46581.0,46886.0,-114.0,-0.24,59366.0,46874.0,100870.0,position,TX,202607,2026-07-15,47030.0,47472.0,46531.0,47116.0,116.0,0.25,23741.0,0.0,0.0,after_market,-0.008333333333333304,0.13393207274987318,-280.0,3075.0,0.0018286200297681354,1.002063438010998,250.0,20395.0,-0.017267226816180734,0.12258775960301416,-0.0027701538265143297,,,,,13268.2156,13526.7184,12374.4105,12626.2215,-0.026592871706221488,,0.04838411254252861,46379.333333333336,0.015883511334071176,46817.0,0.0007244523992158136,0.0031937997700464127,0.006685687518630523,0.0,1.0,-280.0,-280.0,1924.0,1091.0
2026-07-07,TX,202607,2026-07-15,47000.0,47187.0,45599.0,45775.0,-1099.0,-2.34,86627.0,45695.0,100160.0,position,TX,202607,2026-07-15,47000.0,47500.0,46756.0,47340.0,466.0,0.99,35769.0,0.0,0.0,after_market,-0.026063829787234094,0.10786824296263908,-1035.0,1850.0,0.0072340425531916,1.0092974805641897,0.0,20735.0,-0.009544319870450476,0.008589964144460772,0.0036195904034080277,65.3975,65.7632,65.3975,65.7632,12914.4708,13252.5447,12890.6165,12900.1419,-0.04838586584318094,0.005591956879085647,,46708.0,0.013530872655647785,46542.333333333336,0.001473823611081393,0.0096830610416756,0.0024314294245617596,0.0,1.0,-1035.0,-1035.0,889.0,56.0
2026-07-08,TX,202607,2026-07-15,45606.0,45960.0,45240.0,45564.0,-131.0,-0.29,75442.0,45563.0,96273.0,position,TX,202607,2026-07-15,45965.0,46003.0,44904.0,45207.0,-488.0,-1.07,61514.0,0.0,0.0,after_market,-0.000920931456387275,0.10694731150625181,-148.0,1808.0,-0.016490808223648457,0.9928066723405412,-359.0,19977.0,-0.00506865714854887,0.034956092548897075,-0.018693762285777567,65.7632,70.2506,65.7632,70.2506,12375.8631,12417.5084,11960.8368,12300.5161,-0.0011095228152901981,0.068235730621381,0.005591956879085647,46554.333333333336,-0.028941093918933514,46075.0,-0.016486782642325726,-0.012408519934462015,-0.003691971600218502,0.0,-1.0,148.0,-148.0,1037.0,-92.0
2026-07-09,TX,202607,2026-07-15,46008.0,46158.0,45331.0,45678.0,115.0,0.25,73407.0,45648.0,91340.0,position,TX,202607,2026-07-15,45458.0,45984.0,44575.0,45727.0,164.0,0.36,72702.0,0.0,0.0,after_market,-0.007172665623369823,0.09977464588288198,-208.0,1478.0,0.005917550266179683,0.9987242226067209,550.0,20246.0,-0.018449222870986673,0.03348438341172508,-6.290347515046191e-05,70.2506,72.4093,70.2506,72.4093,12277.279,12615.3729,12215.2201,12574.9671,-0.006088221838846941,0.030728563172414125,0.068235730621381,46091.333333333336,-0.007904595223975686,45672.333333333336,-0.011090613130765092,0.003577385655342047,0.009744535159336376,0.0,0.0,0.0,-208.0,1037.0,-300.0
2026-07-13,TX,202607,2026-07-15,46222.0,46378.0,45251.0,45617.0,-31.0,-0.07,115784.0,45565.0,53129.0,position,TX,202607,2026-07-15,45800.0,46495.0,45701.0,46281.0,633.0,1.39,45509.0,0.0,0.0,after_market,-0.01308900523560208,0.0866856406472799,-688.0,873.0,0.010502183406113641,1.019728589418948,422.0,21208.0,-0.003072984007732189,0.04086645016827138,0.011709768875547045,68.8935,69.5493,68.8935,69.5493,12779.2168,13065.0225,12656.8662,12967.1632,-0.012150221516492588,0.009519040257789158,0.05103239057385678,46096.333333333336,0.004006103160771879,,,,,0.0,1.0,-688.0,-688.0,349.0,-988.0
2026-07-14,TX,202607,2026-07-15,45046.0,45464.0,43852.0,44815.0,-750.0,-1.65,126891.0,44790.0,20062.0,position,TX,202607,2026-07-15,45534.0,45888.0,45032.0,45058.0,-507.0,-1.11,43394.0,0.0,0.0,after_market,-0.005128091284464786,0.08155754936281512,-268.0,642.0,-0.010453726885404357,1.0092748625335437,-488.0,20732.0,-0.00046495793107526143,-0.03782691933285742,-0.005091736464064223,69.5493,77.7746,69.5493,77.7746,12563.6314,12646.7758,12289.0525,12347.7836,0.014707192384434853,0.11826574818150593,0.009519040257789158,45873.333333333336,-0.017773579421595742,,,-0.012254203476773973,-0.012517263300962367,0.0,-1.0,268.0,-268.0,617.0,-1256.0
2026-07-15,TX,202607,2026-07-15,45353.0,45842.0,45033.0,45830.0,1040.0,2.32,30555.0,0.0,10992.0,position,TX,202607,2026-07-15,44778.0,45350.0,44648.0,45015.0,225.0,0.5,35067.0,0.0,0.0,after_market,0.010517496086256628,0.09207504544907175,767.0,1119.0,0.005292777703336471,1.0145676402368802,575.0,20969.0,-0.003224610027556316,0.08465679046173481,0.0038037135376948012,77.7746,77.7746,75.0326,75.0326,12837.379,12846.2897,12489.5442,12661.9306,-0.017180367134935204,-0.035255726162526146,0.11826574818150593,45451.333333333336,-0.009600011734162583,45420.666666666664,,0.004462791476068206,0.01200490907062357,0.0,1.0,767.0,767.0,1384.0,-489.0
2026-07-16,TX,202608,2026-08-19,45519.0,46248.0,45191.0,45700.0,-366.0,-0.79,70808.0,45691.0,106669.0,position,TX,202608,2026-08-19,46120.0,46260.0,45216.0,45817.0,-249.0,-0.54,53394.0,0.0,0.0,after_market,0.003976361519365534,0.09605140696843728,-69.0,1300.0,-0.006569817866435401,1.0079978223704447,-601.0,20666.0,0.010401103012512507,-0.20097225417947376,-0.0006863203868351271,75.0326,75.0326,68.478,68.478,12774.4296,12785.4031,12022.9389,12398.8933,-0.013666995420171135,-0.08735669562296933,0.03654411549113323,45296.666666666664,0.011487232320259055,45448.333333333336,0.009012050314834763,-0.0002836569932358479,-0.006785948068950498,0.0,1.0,-69.0,-69.0,1315.0,-558.0
2026-07-17,TX,202608,2026-08-19,44250.0,44512.0,42527.0,42725.0,-2966.0,-6.49,103520.0,42604.0,110864.0,position,TX,202608,2026-08-19,45450.0,45450.0,44464.0,44715.0,-976.0,-2.14,57782.0,0.0,0.0,after_market,-0.03446327683615824,0.06158813013227904,,-225.0,-0.016171617161716223,0.9918262052087284,-1200.0,19931.0,-0.032388921427225326,-0.09642591075710796,-0.004729291241384374,68.478,68.478,68.1595,68.1595,12114.966,12191.4124,11768.9579,11867.5033,-0.029397500456693537,-0.004651128829697093,0.09571833289523646,45182.333333333336,-0.010343275764126192,44751.666666666664,0.005537423447871115,-0.021553610503282306,-0.03172866520787743,0.0,1.0,,,,
